anio,mes,fecha_corte,hora,genero,rango_edad,viajes,hora_limpia,hora_num,rango_edad_limpio
2024,Julio,2024-07-26,14:00:00,Hombre,71-80 años,5,14:00:00,14,71-80 años
2024,Julio,2024-07-26,15:00:00,Hombre,71-80 años,6,15:00:00,15,71-80 años
2024,Julio,2024-07-26,16:00:00,Hombre,71-80 años,4,16:00:00,16,71-80 años
2024,Julio,2024-07-26,17:00:00,Hombre,71-80 años,6,17:00:00,17,71-80 años
2024,Julio,2024-07-26,18:00:00,Hombre,71-80 años,5,18:00:00,18,71-80 años
2024,Julio,2024-07-26,19:00:00,Hombre,71-80 años,2,19:00:00,19,71-80 años
2024,Julio,2024-07-26,20:00:00,Hombre,71-80 años,6,20:00:00,20,71-80 años
2024,Julio,2024-07-26,21:00:00,Hombre,71-80 años,3,21:00:00,21,71-80 años
2024,Julio,2024-07-26,22:00:00,Hombre,71-80 años,2,22:00:00,22,71-80 años
2024,Julio,2024-07-26,23:00:00,Hombre,71-80 años,2,23:00:00,23,71-80 años
2024,Julio,2024-07-26,08:00:00,Hombre,81-90 años,1,08:00:00,8,81-90 años
2024,Julio,2024-07-26,11:00:00,Hombre,81-90 años,1,11:00:00,11,81-90 años
2024,Julio,2024-07-26,17:00:00,Hombre,81-90 años,1,17:00:00,17,81-90 años
2024,Julio,2024-07-26,18:00:00,Hombre,81-90 años,1,18:00:00,18,81-90 años
2024,Julio,2024-07-26,00:00:00,Mujer,10-20 años,3,00:00:00,0,10-20 años
2024,Julio,2024-07-26,01:00:00,Mujer,10-20 años,1,01:00:00,1,10-20 años
2024,Julio,2024-07-26,05:00:00,Mujer,10-20 años,3,05:00:00,5,10-20 años
2024,Julio,2024-07-26,06:00:00,Mujer,10-20 años,8,06:00:00,6,10-20 años
2024,Julio,2024-07-26,07:00:00,Mujer,10-20 años,15,07:00:00,7,10-20 años
2024,Julio,2024-07-26,08:00:00,Mujer,10-20 años,17,08:00:00,8,10-20 años
2024,Julio,2024-07-26,09:00:00,Mujer,10-20 años,25,09:00:00,9,10-20 años
2024,Julio,2024-07-26,10:00:00,Mujer,10-20 años,28,10:00:00,10,10-20 años
2024,Julio,2024-07-26,11:00:00,Mujer,10-20 años,25,11:00:00,11,10-20 años
2024,Julio,2024-07-26,12:00:00,Mujer,10-20 años,29,12:00:00,12,10-20 años
2024,Julio,2024-07-26,13:00:00,Mujer,10-20 años,21,13:00:00,13,10-20 años
2024,Julio,2024-07-26,14:00:00,Mujer,10-20 años,21,14:00:00,14,10-20 años
2024,Julio,2024-07-26,15:00:00,Mujer,10-20 años,18,15:00:00,15,10-20 años
2024,Julio,2024-07-26,16:00:00,Mujer,10-20 años,31,16:00:00,16,10-20 años
2024,Julio,2024-07-26,17:00:00,Mujer,10-20 años,42,17:00:00,17,10-20 años
2024,Julio,2024-07-26,18:00:00,Mujer,10-20 años,26,18:00:00,18,10-20 años
2024,Julio,2024-07-26,19:00:00,Mujer,10-20 años,37,19:00:00,19,10-20 años
2024,Julio,2024-07-26,20:00:00,Mujer,10-20 años,24,20:00:00,20,10-20 años
2024,Julio,2024-07-26,21:00:00,Mujer,10-20 años,23,21:00:00,21,10-20 años
2024,Julio,2024-07-26,22:00:00,Mujer,10-20 años,28,22:00:00,22,10-20 años
2024,Julio,2024-07-26,23:00:00,Mujer,10-20 años,14,23:00:00,23,10-20 años
2024,Julio,2024-07-26,00:00:00,Mujer,21-30 años,44,00:00:00,0,21-30 años
2024,Julio,2024-07-26,01:00:00,Mujer,21-30 años,4,01:00:00,1,21-30 años
2024,Julio,2024-07-26,03:00:00,Mujer,21-30 años,1,03:00:00,3,21-30 años
2024,Julio,2024-07-26,04:00:00,Mujer,21-30 años,1,04:00:00,4,21-30 años
2024,Julio,2024-07-26,05:00:00,Mujer,21-30 años,48,05:00:00,5,21-30 años
2024,Julio,2024-07-26,06:00:00,Mujer,21-30 años,170,06:00:00,6,21-30 años
2024,Julio,2024-07-26,07:00:00,Mujer,21-30 años,430,07:00:00,7,21-30 años
2024,Julio,2024-07-26,08:00:00,Mujer,21-30 años,751,08:00:00,8,21-30 años
2024,Julio,2024-07-26,09:00:00,Mujer,21-30 años,563,09:00:00,9,21-30 años
2024,Julio,2024-07-26,10:00:00,Mujer,21-30 años,388,10:00:00,10,21-30 años
2024,Julio,2024-07-26,11:00:00,Mujer,21-30 años,331,11:00:00,11,21-30 años
2024,Julio,2024-07-26,12:00:00,Mujer,21-30 años,305,12:00:00,12,21-30 años
2024,Julio,2024-07-26,13:00:00,Mujer,21-30 años,265,13:00:00,13,21-30 años
2024,Julio,2024-07-26,14:00:00,Mujer,21-30 años,251,14:00:00,14,21-30 años
2024,Julio,2024-07-26,15:00:00,Mujer,21-30 años,454,15:00:00,15,21-30 años
2024,Julio,2024-07-26,16:00:00,Mujer,21-30 años,522,16:00:00,16,21-30 años
2024,Julio,2024-07-26,17:00:00,Mujer,21-30 años,639,17:00:00,17,21-30 años
2024,Julio,2024-07-26,18:00:00,Mujer,21-30 años,738,18:00:00,18,21-30 años
2024,Julio,2024-07-26,19:00:00,Mujer,21-30 años,635,19:00:00,19,21-30 años
2024,Julio,2024-07-26,20:00:00,Mujer,21-30 años,349,20:00:00,20,21-30 años
2024,Julio,2024-07-26,21:00:00,Mujer,21-30 años,349,21:00:00,21,21-30 años
2024,Julio,2024-07-26,22:00:00,Mujer,21-30 años,236,22:00:00,22,21-30 años
2024,Julio,2024-07-26,23:00:00,Mujer,21-30 años,157,23:00:00,23,21-30 años
2024,Julio,2024-07-26,00:00:00,Mujer,31-40 años,23,00:00:00,0,31-40 años
2024,Julio,2024-07-26,01:00:00,Mujer,31-40 años,1,01:00:00,1,31-40 años
2024,Julio,2024-07-26,04:00:00,Mujer,31-40 años,1,04:00:00,4,31-40 años
2024,Julio,2024-07-26,05:00:00,Mujer,31-40 años,30,05:00:00,5,31-40 años
2024,Julio,2024-07-26,06:00:00,Mujer,31-40 años,137,06:00:00,6,31-40 años
2024,Julio,2024-07-26,07:00:00,Mujer,31-40 años,337,07:00:00,7,31-40 años
2024,Julio,2024-07-26,08:00:00,Mujer,31-40 años,561,08:00:00,8,31-40 años
2024,Julio,2024-07-26,09:00:00,Mujer,31-40 años,481,09:00:00,9,31-40 años
2024,Julio,2024-07-26,10:00:00,Mujer,31-40 años,329,10:00:00,10,31-40 años
2024,Julio,2024-07-26,11:00:00,Mujer,31-40 años,265,11:00:00,11,31-40 años
2024,Julio,2024-07-26,12:00:00,Mujer,31-40 años,269,12:00:00,12,31-40 años
2024,Julio,2024-07-26,13:00:00,Mujer,31-40 años,186,13:00:00,13,31-40 años
2024,Julio,2024-07-26,14:00:00,Mujer,31-40 años,145,14:00:00,14,31-40 años
2024,Julio,2024-07-26,15:00:00,Mujer,31-40 años,282,15:00:00,15,31-40 años
2024,Julio,2024-07-26,16:00:00,Mujer,31-40 años,365,16:00:00,16,31-40 años
2024,Julio,2024-07-26,17:00:00,Mujer,31-40 años,486,17:00:00,17,31-40 años
2024,Julio,2024-07-26,18:00:00,Mujer,31-40 años,563,18:00:00,18,31-40 años
2024,Julio,2024-07-26,19:00:00,Mujer,31-40 años,406,19:00:00,19,31-40 años
2024,Julio,2024-07-26,20:00:00,Mujer,31-40 años,234,20:00:00,20,31-40 años
2024,Julio,2024-07-26,21:00:00,Mujer,31-40 años,205,21:00:00,21,31-40 años
2024,Julio,2024-07-26,22:00:00,Mujer,31-40 años,121,22:00:00,22,31-40 años
2024,Julio,2024-07-26,23:00:00,Mujer,31-40 años,93,23:00:00,23,31-40 años
2024,Julio,2024-07-26,00:00:00,Mujer,41-50 años,5,00:00:00,0,41-50 años
2024,Julio,2024-07-26,05:00:00,Mujer,41-50 años,8,05:00:00,5,41-50 años
2024,Julio,2024-07-26,06:00:00,Mujer,41-50 años,34,06:00:00,6,41-50 años
2024,Julio,2024-07-26,07:00:00,Mujer,41-50 años,135,07:00:00,7,41-50 años
2024,Julio,2024-07-26,08:00:00,Mujer,41-50 años,180,08:00:00,8,41-50 años
2024,Julio,2024-07-26,09:00:00,Mujer,41-50 años,155,09:00:00,9,41-50 años
2024,Julio,2024-07-26,10:00:00,Mujer,41-50 años,105,10:00:00,10,41-50 años
2024,Julio,2024-07-26,11:00:00,Mujer,41-50 años,87,11:00:00,11,41-50 años
2024,Julio,2024-07-26,12:00:00,Mujer,41-50 años,90,12:00:00,12,41-50 años
2024,Julio,2024-07-26,13:00:00,Mujer,41-50 años,75,13:00:00,13,41-50 años
2024,Julio,2024-07-26,14:00:00,Mujer,41-50 años,63,14:00:00,14,41-50 años
2024,Julio,2024-07-26,15:00:00,Mujer,41-50 años,94,15:00:00,15,41-50 años
2024,Julio,2024-07-26,16:00:00,Mujer,41-50 años,147,16:00:00,16,41-50 años
2024,Julio,2024-07-26,17:00:00,Mujer,41-50 años,142,17:00:00,17,41-50 años
2024,Julio,2024-07-26,18:00:00,Mujer,41-50 años,152,18:00:00,18,41-50 años
2024,Julio,2024-07-26,19:00:00,Mujer,41-50 años,125,19:00:00,19,41-50 años
2024,Julio,2024-07-26,20:00:00,Mujer,41-50 años,68,20:00:00,20,41-50 años
2024,Julio,2024-07-26,21:00:00,Mujer,41-50 años,59,21:00:00,21,41-50 años
2024,Julio,2024-07-26,22:00:00,Mujer,41-50 años,36,22:00:00,22,41-50 años
2024,Julio,2024-07-26,23:00:00,Mujer,41-50 años,25,23:00:00,23,41-50 años
2024,Julio,2024-07-26,00:00:00,Mujer,51-60 años,2,00:00:00,0,51-60 años
2024,Julio,2024-07-26,05:00:00,Mujer,51-60 años,1,05:00:00,5,51-60 años
2024,Julio,2024-07-26,06:00:00,Mujer,51-60 años,18,06:00:00,6,51-60 años
2024,Julio,2024-07-26,07:00:00,Mujer,51-60 años,40,07:00:00,7,51-60 años
2024,Julio,2024-07-26,08:00:00,Mujer,51-60 años,54,08:00:00,8,51-60 años
2024,Julio,2024-07-26,09:00:00,Mujer,51-60 años,43,09:00:00,9,51-60 años
2024,Julio,2024-07-26,10:00:00,Mujer,51-60 años,38,10:00:00,10,51-60 años
2024,Julio,2024-07-26,11:00:00,Mujer,51-60 años,45,11:00:00,11,51-60 años
2024,Julio,2024-07-26,12:00:00,Mujer,51-60 años,45,12:00:00,12,51-60 años
2024,Julio,2024-07-26,13:00:00,Mujer,51-60 años,33,13:00:00,13,51-60 años
2024,Julio,2024-07-26,14:00:00,Mujer,51-60 años,18,14:00:00,14,51-60 años
2024,Julio,2024-07-26,15:00:00,Mujer,51-60 años,45,15:00:00,15,51-60 años
2024,Julio,2024-07-26,16:00:00,Mujer,51-60 años,60,16:00:00,16,51-60 años
2024,Julio,2024-07-26,17:00:00,Mujer,51-60 años,49,17:00:00,17,51-60 años
2024,Julio,2024-07-26,18:00:00,Mujer,51-60 años,68,18:00:00,18,51-60 años
2024,Julio,2024-07-26,19:00:00,Mujer,51-60 años,37,19:00:00,19,51-60 años
2024,Julio,2024-07-26,20:00:00,Mujer,51-60 años,22,20:00:00,20,51-60 años
2024,Julio,2024-07-26,21:00:00,Mujer,51-60 años,16,21:00:00,21,51-60 años
2024,Julio,2024-07-26,22:00:00,Mujer,51-60 años,18,22:00:00,22,51-60 años
2024,Julio,2024-07-26,23:00:00,Mujer,51-60 años,4,23:00:00,23,51-60 años
2024,Julio,2024-07-26,00:00:00,Mujer,61-70 años,2,00:00:00,0,61-70 años
2024,Julio,2024-07-26,06:00:00,Mujer,61-70 años,2,06:00:00,6,61-70 años
2024,Julio,2024-07-26,07:00:00,Mujer,61-70 años,9,07:00:00,7,61-70 años
2024,Julio,2024-07-26,08:00:00,Mujer,61-70 años,16,08:00:00,8,61-70 años
2024,Julio,2024-07-26,09:00:00,Mujer,61-70 años,18,09:00:00,9,61-70 años
2024,Julio,2024-07-26,10:00:00,Mujer,61-70 años,12,10:00:00,10,61-70 años
2024,Julio,2024-07-26,11:00:00,Mujer,61-70 años,15,11:00:00,11,61-70 años
2024,Julio,2024-07-26,12:00:00,Mujer,61-70 años,10,12:00:00,12,61-70 años
2024,Julio,2024-07-26,13:00:00,Mujer,61-70 años,6,13:00:00,13,61-70 años
2024,Julio,2024-07-26,14:00:00,Mujer,61-70 años,3,14:00:00,14,61-70 años
2024,Julio,2024-07-26,15:00:00,Mujer,61-70 años,6,15:00:00,15,61-70 años
2024,Julio,2024-07-26,16:00:00,Mujer,61-70 años,7,16:00:00,16,61-70 años
2024,Julio,2024-07-26,17:00:00,Mujer,61-70 años,9,17:00:00,17,61-70 años
2024,Julio,2024-07-26,18:00:00,Mujer,61-70 años,8,18:00:00,18,61-70 años
2024,Julio,2024-07-26,19:00:00,Mujer,61-70 años,6,19:00:00,19,61-70 años
2024,Julio,2024-07-26,20:00:00,Mujer,61-70 años,2,20:00:00,20,61-70 años
2024,Julio,2024-07-26,21:00:00,Mujer,61-70 años,4,21:00:00,21,61-70 años
2024,Julio,2024-07-26,22:00:00,Mujer,61-70 años,2,22:00:00,22,61-70 años
2024,Julio,2024-07-26,17:00:00,Mujer,71-80 años,2,17:00:00,17,71-80 años
2024,Julio,2024-07-26,20:00:00,Mujer,71-80 años,1,20:00:00,20,71-80 años
2024,Julio,2024-07-26,08:00:00,Mujer,81-90 años,1,08:00:00,8,81-90 años
2024,Julio,2024-07-26,19:00:00,Mujer,81-90 años,1,19:00:00,19,81-90 años
2024,Julio,2024-07-26,22:00:00,Mujer,81-90 años,1,22:00:00,22,81-90 años
2024,Julio,2024-07-26,05:00:00,Otro,10-20 años,1,05:00:00,5,10-20 años
2024,Julio,2024-07-26,06:00:00,Otro,10-20 años,4,06:00:00,6,10-20 años
2024,Julio,2024-07-26,07:00:00,Otro,10-20 años,2,07:00:00,7,10-20 años
2024,Julio,2024-07-26,08:00:00,Otro,10-20 años,2,08:00:00,8,10-20 años
2024,Julio,2024-07-26,10:00:00,Otro,10-20 años,2,10:00:00,10,10-20 años
2024,Julio,2024-07-26,11:00:00,Otro,10-20 años,1,11:00:00,11,10-20 años
2024,Julio,2024-07-26,12:00:00,Otro,10-20 años,5,12:00:00,12,10-20 años
2024,Julio,2024-07-26,13:00:00,Otro,10-20 años,3,13:00:00,13,10-20 años
2024,Julio,2024-07-26,14:00:00,Otro,10-20 años,1,14:00:00,14,10-20 años
2024,Julio,2024-07-26,15:00:00,Otro,10-20 años,2,15:00:00,15,10-20 años
2024,Julio,2024-07-26,16:00:00,Otro,10-20 años,2,16:00:00,16,10-20 años
2024,Julio,2024-07-26,17:00:00,Otro,10-20 años,2,17:00:00,17,10-20 años
2024,Julio,2024-07-26,18:00:00,Otro,10-20 años,3,18:00:00,18,10-20 años
2024,Julio,2024-07-26,19:00:00,Otro,10-20 años,4,19:00:00,19,10-20 años
2024,Julio,2024-07-26,20:00:00,Otro,10-20 años,4,20:00:00,20,10-20 años
2024,Julio,2024-07-26,21:00:00,Otro,10-20 años,3,21:00:00,21,10-20 años
2024,Julio,2024-07-26,00:00:00,Otro,21-30 años,7,00:00:00,0,21-30 años
2024,Julio,2024-07-26,01:00:00,Otro,21-30 años,1,01:00:00,1,21-30 años
2024,Julio,2024-07-26,02:00:00,Otro,21-30 años,1,02:00:00,2,21-30 años
2024,Julio,2024-07-26,05:00:00,Otro,21-30 años,1,05:00:00,5,21-30 años
2024,Julio,2024-07-26,06:00:00,Otro,21-30 años,9,06:00:00,6,21-30 años
2024,Julio,2024-07-26,07:00:00,Otro,21-30 años,33,07:00:00,7,21-30 años
2024,Julio,2024-07-26,08:00:00,Otro,21-30 años,33,08:00:00,8,21-30 años
2024,Julio,2024-07-26,09:00:00,Otro,21-30 años,35,09:00:00,9,21-30 años
2024,Julio,2024-07-26,10:00:00,Otro,21-30 años,27,10:00:00,10,21-30 años
2024,Julio,2024-07-26,11:00:00,Otro,21-30 años,23,11:00:00,11,21-30 años
2024,Julio,2024-07-26,12:00:00,Otro,21-30 años,29,12:00:00,12,21-30 años
2024,Julio,2024-07-26,13:00:00,Otro,21-30 años,18,13:00:00,13,21-30 años
2024,Julio,2024-07-26,14:00:00,Otro,21-30 años,17,14:00:00,14,21-30 años
2024,Julio,2024-07-26,15:00:00,Otro,21-30 años,37,15:00:00,15,21-30 años
2024,Julio,2024-07-26,16:00:00,Otro,21-30 años,32,16:00:00,16,21-30 años
2024,Julio,2024-07-26,17:00:00,Otro,21-30 años,33,17:00:00,17,21-30 años
2024,Julio,2024-07-26,18:00:00,Otro,21-30 años,41,18:00:00,18,21-30 años
2024,Julio,2024-07-26,19:00:00,Otro,21-30 años,40,19:00:00,19,21-30 años
2024,Julio,2024-07-26,20:00:00,Otro,21-30 años,34,20:00:00,20,21-30 años
2024,Julio,2024-07-26,21:00:00,Otro,21-30 años,29,21:00:00,21,21-30 años
2024,Julio,2024-07-26,22:00:00,Otro,21-30 años,27,22:00:00,22,21-30 años
2024,Julio,2024-07-26,23:00:00,Otro,21-30 años,22,23:00:00,23,21-30 años
2024,Julio,2024-07-26,00:00:00,Otro,31-40 años,2,00:00:00,0,31-40 años
2024,Julio,2024-07-26,06:00:00,Otro,31-40 años,10,06:00:00,6,31-40 años
2024,Julio,2024-07-26,07:00:00,Otro,31-40 años,13,07:00:00,7,31-40 años
2024,Julio,2024-07-26,08:00:00,Otro,31-40 años,40,08:00:00,8,31-40 años
2024,Julio,2024-07-26,09:00:00,Otro,31-40 años,29,09:00:00,9,31-40 años
2024,Julio,2024-07-26,10:00:00,Otro,31-40 años,32,10:00:00,10,31-40 años
2024,Julio,2024-07-26,11:00:00,Otro,31-40 años,18,11:00:00,11,31-40 años
2024,Julio,2024-07-26,12:00:00,Otro,31-40 años,22,12:00:00,12,31-40 años
2024,Julio,2024-07-26,13:00:00,Otro,31-40 años,17,13:00:00,13,31-40 años
2024,Julio,2024-07-26,14:00:00,Otro,31-40 años,9,14:00:00,14,31-40 años
2024,Julio,2024-07-26,15:00:00,Otro,31-40 años,22,15:00:00,15,31-40 años
2024,Julio,2024-07-26,16:00:00,Otro,31-40 años,29,16:00:00,16,31-40 años
2024,Julio,2024-07-26,17:00:00,Otro,31-40 años,45,17:00:00,17,31-40 años
2024,Julio,2024-07-26,18:00:00,Otro,31-40 años,53,18:00:00,18,31-40 años
2024,Julio,2024-07-26,19:00:00,Otro,31-40 años,39,19:00:00,19,31-40 años
2024,Julio,2024-07-26,20:00:00,Otro,31-40 años,24,20:00:00,20,31-40 años
2024,Julio,2024-07-26,21:00:00,Otro,31-40 años,17,21:00:00,21,31-40 años
2024,Julio,2024-07-26,22:00:00,Otro,31-40 años,8,22:00:00,22,31-40 años
2024,Julio,2024-07-26,23:00:00,Otro,31-40 años,11,23:00:00,23,31-40 años
2024,Julio,2024-07-26,00:00:00,Otro,41-50 años,3,00:00:00,0,41-50 años
2024,Julio,2024-07-26,05:00:00,Otro,41-50 años,1,05:00:00,5,41-50 años
2024,Julio,2024-07-26,06:00:00,Otro,41-50 años,2,06:00:00,6,41-50 años
2024,Julio,2024-07-26,07:00:00,Otro,41-50 años,3,07:00:00,7,41-50 años
2024,Julio,2024-07-26,08:00:00,Otro,41-50 años,12,08:00:00,8,41-50 años
2024,Julio,2024-07-26,09:00:00,Otro,41-50 años,10,09:00:00,9,41-50 años
2024,Julio,2024-07-26,10:00:00,Otro,41-50 años,5,10:00:00,10,41-50 años
2024,Julio,2024-07-26,11:00:00,Otro,41-50 años,4,11:00:00,11,41-50 años
2024,Julio,2024-07-26,12:00:00,Otro,41-50 años,6,12:00:00,12,41-50 años
2024,Julio,2024-07-26,13:00:00,Otro,41-50 años,6,13:00:00,13,41-50 años
2024,Julio,2024-07-26,14:00:00,Otro,41-50 años,7,14:00:00,14,41-50 años
2024,Julio,2024-07-26,15:00:00,Otro,41-50 años,8,15:00:00,15,41-50 años
2024,Julio,2024-07-26,16:00:00,Otro,41-50 años,6,16:00:00,16,41-50 años
2024,Julio,2024-07-26,17:00:00,Otro,41-50 años,7,17:00:00,17,41-50 años
2024,Julio,2024-07-26,18:00:00,Otro,41-50 años,19,18:00:00,18,41-50 años
2024,Julio,2024-07-26,19:00:00,Otro,41-50 años,15,19:00:00,19,41-50 años
2024,Julio,2024-07-26,20:00:00,Otro,41-50 años,3,20:00:00,20,41-50 años
2024,Julio,2024-07-26,21:00:00,Otro,41-50 años,6,21:00:00,21,41-50 años
2024,Julio,2024-07-26,22:00:00,Otro,41-50 años,5,22:00:00,22,41-50 años
2024,Julio,2024-07-26,23:00:00,Otro,41-50 años,1,23:00:00,23,41-50 años
2024,Julio,2024-07-26,06:00:00,Otro,51-60 años,1,06:00:00,6,51-60 años
2024,Julio,2024-07-26,08:00:00,Otro,51-60 años,4,08:00:00,8,51-60 años
2024,Julio,2024-07-26,09:00:00,Otro,51-60 años,2,09:00:00,9,51-60 años
2024,Julio,2024-07-26,10:00:00,Otro,51-60 años,2,10:00:00,10,51-60 años
2024,Julio,2024-07-26,11:00:00,Otro,51-60 años,4,11:00:00,11,51-60 años
2024,Julio,2024-07-26,12:00:00,Otro,51-60 años,1,12:00:00,12,51-60 años
2024,Julio,2024-07-26,14:00:00,Otro,51-60 años,1,14:00:00,14,51-60 años
2024,Julio,2024-07-26,15:00:00,Otro,51-60 años,1,15:00:00,15,51-60 años
2024,Julio,2024-07-26,16:00:00,Otro,51-60 años,2,16:00:00,16,51-60 años
2024,Julio,2024-07-26,17:00:00,Otro,51-60 años,3,17:00:00,17,51-60 años
2024,Julio,2024-07-26,18:00:00,Otro,51-60 años,2,18:00:00,18,51-60 años
2024,Julio,2024-07-26,19:00:00,Otro,51-60 años,3,19:00:00,19,51-60 años
2024,Julio,2024-07-26,20:00:00,Otro,51-60 años,2,20:00:00,20,51-60 años
2024,Julio,2024-07-26,21:00:00,Otro,51-60 años,1,21:00:00,21,51-60 años
2024,Julio,2024-07-26,22:00:00,Otro,51-60 años,2,22:00:00,22,51-60 años
2024,Julio,2024-07-26,10:00:00,Otro,61-70 años,1,10:00:00,10,61-70 años
2024,Julio,2024-07-26,13:00:00,Otro,61-70 años,1,13:00:00,13,61-70 años
2024,Julio,2024-07-26,14:00:00,Otro,61-70 años,1,14:00:00,14,61-70 años
2024,Julio,2024-07-26,16:00:00,Otro,61-70 años,1,16:00:00,16,61-70 años
2024,Julio,2024-07-26,17:00:00,Otro,61-70 años,1,17:00:00,17,61-70 años
2024,Julio,2024-07-26,18:00:00,Otro,61-70 años,1,18:00:00,18,61-70 años
2024,Julio,2024-07-26,08:00:00,Otro,71-80 años,1,08:00:00,8,71-80 años
2024,Julio,2024-07-26,09:00:00,Otro,71-80 años,1,09:00:00,9,71-80 años
2024,Julio,2024-07-26,18:00:00,Otro,71-80 años,1,18:00:00,18,71-80 años
2024,Julio,2024-07-26,20:00:00,Otro,71-80 años,2,20:00:00,20,71-80 años
2024,Julio,2024-07-27,00:00:00,Hombre,10-20 años,23,00:00:00,0,10-20 años
2024,Julio,2024-07-27,01:00:00,Hombre,10-20 años,1,01:00:00,1,10-20 años
2024,Julio,2024-07-27,05:00:00,Hombre,10-20 años,8,05:00:00,5,10-20 años
2024,Julio,2024-07-27,06:00:00,Hombre,10-20 años,21,06:00:00,6,10-20 años
2024,Julio,2024-07-27,07:00:00,Hombre,10-20 años,27,07:00:00,7,10-20 años
2024,Julio,2024-07-27,08:00:00,Hombre,10-20 años,41,08:00:00,8,10-20 años
2024,Julio,2024-07-27,09:00:00,Hombre,10-20 años,39,09:00:00,9,10-20 años
2024,Julio,2024-07-27,10:00:00,Hombre,10-20 años,37,10:00:00,10,10-20 años
2024,Julio,2024-07-27,11:00:00,Hombre,10-20 años,46,11:00:00,11,10-20 años
2024,Julio,2024-07-27,12:00:00,Hombre,10-20 años,63,12:00:00,12,10-20 años
2024,Julio,2024-07-27,13:00:00,Hombre,10-20 años,87,13:00:00,13,10-20 años
2024,Julio,2024-07-27,14:00:00,Hombre,10-20 años,73,14:00:00,14,10-20 años
2024,Julio,2024-07-27,15:00:00,Hombre,10-20 años,46,15:00:00,15,10-20 años
2024,Julio,2024-07-27,16:00:00,Hombre,10-20 años,53,16:00:00,16,10-20 años
2024,Julio,2024-07-27,17:00:00,Hombre,10-20 años,47,17:00:00,17,10-20 años
2024,Julio,2024-07-27,18:00:00,Hombre,10-20 años,42,18:00:00,18,10-20 años
2024,Julio,2024-07-27,19:00:00,Hombre,10-20 años,61,19:00:00,19,10-20 años
2024,Julio,2024-07-27,20:00:00,Hombre,10-20 años,41,20:00:00,20,10-20 años
2024,Julio,2024-07-27,21:00:00,Hombre,10-20 años,45,21:00:00,21,10-20 años
2024,Julio,2024-07-27,22:00:00,Hombre,10-20 años,50,22:00:00,22,10-20 años
2024,Julio,2024-07-27,23:00:00,Hombre,10-20 años,45,23:00:00,23,10-20 años
2024,Julio,2024-07-27,00:00:00,Hombre,21-30 años,194,00:00:00,0,21-30 años
2024,Julio,2024-07-27,01:00:00,Hombre,21-30 años,10,01:00:00,1,21-30 años
2024,Julio,2024-07-27,04:00:00,Hombre,21-30 años,1,04:00:00,4,21-30 años
2024,Julio,2024-07-27,05:00:00,Hombre,21-30 años,49,05:00:00,5,21-30 años
2024,Julio,2024-07-27,06:00:00,Hombre,21-30 años,147,06:00:00,6,21-30 años
2024,Julio,2024-07-27,07:00:00,Hombre,21-30 años,378,07:00:00,7,21-30 años
2024,Julio,2024-07-27,08:00:00,Hombre,21-30 años,479,08:00:00,8,21-30 años
2024,Julio,2024-07-27,09:00:00,Hombre,21-30 años,566,09:00:00,9,21-30 años
2024,Julio,2024-07-27,10:00:00,Hombre,21-30 años,649,10:00:00,10,21-30 años
2024,Julio,2024-07-27,11:00:00,Hombre,21-30 años,669,11:00:00,11,21-30 años
2024,Julio,2024-07-27,12:00:00,Hombre,21-30 años,741,12:00:00,12,21-30 años
2024,Julio,2024-07-27,13:00:00,Hombre,21-30 años,888,13:00:00,13,21-30 años
2024,Julio,2024-07-27,14:00:00,Hombre,21-30 años,634,14:00:00,14,21-30 años
2024,Julio,2024-07-27,15:00:00,Hombre,21-30 años,381,15:00:00,15,21-30 años
2024,Julio,2024-07-27,16:00:00,Hombre,21-30 años,477,16:00:00,16,21-30 años
2024,Julio,2024-07-27,17:00:00,Hombre,21-30 años,542,17:00:00,17,21-30 años
2024,Julio,2024-07-27,18:00:00,Hombre,21-30 años,655,18:00:00,18,21-30 años
2024,Julio,2024-07-27,19:00:00,Hombre,21-30 años,604,19:00:00,19,21-30 años
2024,Julio,2024-07-27,20:00:00,Hombre,21-30 años,529,20:00:00,20,21-30 años
2024,Julio,2024-07-27,21:00:00,Hombre,21-30 años,543,21:00:00,21,21-30 años
2024,Julio,2024-07-27,22:00:00,Hombre,21-30 años,452,22:00:00,22,21-30 años
2024,Julio,2024-07-27,23:00:00,Hombre,21-30 años,321,23:00:00,23,21-30 años
2024,Julio,2024-07-27,00:00:00,Hombre,31-40 años,146,00:00:00,0,31-40 años
2024,Julio,2024-07-27,01:00:00,Hombre,31-40 años,4,01:00:00,1,31-40 años
2024,Julio,2024-07-27,02:00:00,Hombre,31-40 años,2,02:00:00,2,31-40 años
2024,Julio,2024-07-27,04:00:00,Hombre,31-40 años,1,04:00:00,4,31-40 años
2024,Julio,2024-07-27,05:00:00,Hombre,31-40 años,25,05:00:00,5,31-40 años
2024,Julio,2024-07-27,06:00:00,Hombre,31-40 años,126,06:00:00,6,31-40 años
2024,Julio,2024-07-27,07:00:00,Hombre,31-40 años,285,07:00:00,7,31-40 años
2024,Julio,2024-07-27,08:00:00,Hombre,31-40 años,460,08:00:00,8,31-40 años
2024,Julio,2024-07-27,09:00:00,Hombre,31-40 años,575,09:00:00,9,31-40 años
2024,Julio,2024-07-27,10:00:00,Hombre,31-40 años,642,10:00:00,10,31-40 años
